,name,num_bear,Country,Corporate tax,pagerank_score,CPI score 2015,eigen_score
18271,CODES HOLDING LIMITED,1,Switzerland,17.92,0.2778911042944785,86,1.2
18272,WAMAC TRADING CORP.,1,Switzerland,17.92,0.2785267791912331,86,3.601
18273,BAILINGTON INVESTMENTS S.A.,1,Switzerland,17.92,0.2783225806451613,86,2.401
18274,KANDO MARKETING LTD.,1,Switzerland,17.92,0.2778236040609138,86,2.401
18275,TANCROFT COMPANY INC.,1,Switzerland,17.92,0.2780290456431535,86,2.401
18276,BAXCO GROUP S.A.,2,Switzerland,17.92,0.4689241803278689,86,4.802
18277,CARBI LIMITED,2,Switzerland,17.92,0.4869866803278689,86,4.802
18278,DARREN VILLE CORP.,1,Switzerland,17.92,0.2789166666666667,86,2.401
18279,ACACIA MARKETING INCORPORATED,1,Switzerland,17.92,0.2920450049455985,86,3.601
18280,BACHEM HOLDINGS LTD.,1,Switzerland,17.92,0.2818965517241379,86,2.401
18281,GRYON ASSET CONSULTANCY INC.,1,Switzerland,17.92,0.2830695564516129,86,3.601
18282,GUARDIAN ENTERPRISES EQUITIES S.A.,1,Switzerland,17.92,0.2778717201166181,86,2.401
18283,COMPAÑIA INTERNACIONAL FINANCIERA S.A.,2,Switzerland,17.92,0.55375,86,6.002
18284,HOLBROOK FINANCIAL SERVICES S.A.,2,Switzerland,17.92,0.4690283842794761,86,4.802
18285,DENWARD HOLDINGS S.A.,1,Switzerland,17.92,0.2780743243243243,86,2.401
18286,OLCOTT HOLDING LIMITED,2,Switzerland,17.92,0.532674180327869,86,6.002
18287,WOODLAND SERVICES CAPITAL CORP.,1,Switzerland,17.92,0.2895579420579421,86,3.601
18288,N.C.A. TRADING S.A.,1,Switzerland,17.92,0.2818965517241379,86,2.401
18289,LIVINGSTON PROPERTIES EQUITIES INC.,1,Switzerland,17.92,0.3666618652876186,86,6.002
18290,WOLVERTON FINANCE CORP.,1,Switzerland,17.92,0.3241479205508999,86,4.802
18291,FREEMONT INVESTMENTS MARITIME INC.,1,Switzerland,17.92,0.342349073383258,86,4.802
18292,KALDOR CONSULTANTS INC.,1,Switzerland,17.92,0.2789825581395349,86,2.401
18293,BELTRYAL MANAGEMENT INCORPORATED,2,Switzerland,17.92,0.4370491803278689,86,4.802
18294,FRYSIAN ENGINEERING LTD.,2,Switzerland,17.92,0.4051741803278689,86,3.601
18295,PARKMORE HOLDINGS LTD.,2,Switzerland,17.92,0.4054829545454546,86,3.601
18296,PARKMORE HOLDINGS LTD.,2,Switzerland,17.92,0.4054829545454546,86,1.2
18297,PARKMORE HOLDINGS LTD.,2,Switzerland,17.92,0.2779902270592111,86,3.601
18298,PARKMORE HOLDINGS LTD.,2,Switzerland,17.92,0.2779902270592111,86,1.2
18299,JESTING CAPITAL LTD.,1,Switzerland,17.92,0.3090714285714286,86,3.601
18300,EPOCH SERVICES CORP.,1,Switzerland,17.92,0.2778717201166181,86,2.401
18301,RICHWAY HOLDING GROUP LTD.,1,Switzerland,17.92,0.303,86,2.401
18302,BLUEPOINT EQUITIES LTD.,2,Switzerland,17.92,0.5962500000000002,86,4.802
18303,CANILLA LIMITED,1,Switzerland,17.92,0.3872916666666667,86,4.802
18304,BALINT INVESTMENTS LTD.,1,Switzerland,17.92,0.5562446636603459,86,6.002
18305,NAREICO TWO LIMITED,14,Switzerland,17.92,1.9789325842696623,86,19.208
18306,PROMETHEUS DEVELOPMENT LIMITED,2,Switzerland,17.92,0.5860138928828607,86,9.604
18307,OSIRIS FINANCE S.A.,1,Switzerland,17.92,0.286,86,2.401
18308,GEB HOLDING ASSET S.A.,2,Switzerland,17.92,0.4059172661870504,86,3.601
18309,HINTON RESEARCH S.A.,1,Switzerland,17.92,0.2890909090909091,86,2.401
18310,TARLETON MANAGEMENT INC.,1,Switzerland,17.92,0.3086771052631579,86,3.601
18311,BLOOM SEASON MANAGEMENT LTD.,1,Switzerland,17.92,0.2778236040609138,86,2.401
18312,WHITE LANE FINANCE CORP.,5,Switzerland,17.92,1.000174180327869,86,13.205
18313,XARING MANAGEMENT LTD.,1,Switzerland,17.92,0.3709457908163266,86,3.601
18314,JERNING CORPORATION,1,Switzerland,17.92,0.3414801444043321,86,3.601
18315,IMMAN GLOBAL TRADING CORP.,1,Switzerland,17.92,0.2890909090909091,86,2.401
18316,OAKEY INVEST HOLDINGS INC.,1,Switzerland,17.92,0.2908243243243243,86,3.601
18317,LATIMORE LIMITED,2,Switzerland,17.92,0.4053531855955679,86,3.601
18318,MARSELL HOLDING GROUP INC.,1,Switzerland,17.92,0.3037175793503603,86,3.601
18319,MOPAK INTERNATIONAL LTD.,1,Switzerland,17.92,0.4052586206896552,86,4.802
18320,RONEY HOLDINGS S.A.,2,Switzerland,17.92,0.5360416666666667,86,6.002
18321,DIAMONDS INTERNATIONAL SECURITIES INC.,2,Switzerland,17.92,0.4681720882789318,86,6.002
18322,FORRELL REAL ESTATE INC.,1,Switzerland,17.92,0.5753474114441417,86,8.403
18323,VERYSELL GROUP HOLDING LIMITED,40,Switzerland,17.92,5.387307692307696,86,51.621
18324,DUNSKY RESOURCES LIMITED,4,Switzerland,17.92,1.1701845151953694,86,10.804
18325,GULFSTAR INTERNATIONAL EQUITIES LTD.,1,Switzerland,17.92,0.2778717201166181,86,2.401
18326,NATRAL INVESTMENTS EQUITIES CORP.,1,Switzerland,17.92,0.2808552631578948,86,2.401
18327,RAYGARD TRADING LTD.,1,Switzerland,17.92,0.2965085314823367,86,3.601
18328,GOLCONDE MANAGEMENT LIMITED,1,Switzerland,17.92,0.341528384279476,86,3.601
18329,TANIKEY MARKETING LTD.,1,Switzerland,17.92,0.2821202183956461,86,3.601
18330,FOREVIEW INVESTMENTS CORP.,1,Switzerland,17.92,0.3897952639514218,86,3.601
18331,UBACA INTERNATIONAL S.A.,1,Switzerland,17.92,0.2822222222222222,86,2.401
18332,FORUM MANAGEMENT OVERSEAS LIMITED,3,Switzerland,17.92,0.5583783382789318,86,6.002
18333,JAIM DEVELOPMENT S.A.,2,Switzerland,17.92,0.4181283382789318,86,4.802
18334,OPLER COMPANY INC.,1,Switzerland,17.92,0.2821202183956461,86,3.601
18335,XENA FINANCE LIMITED,1,Switzerland,17.92,0.2826000000000001,86,2.401
18336,PHARMACIE NOUVELLE LTD.,1,Switzerland,17.92,0.2778021327014218,86,2.401
18337,PURI INTERNATIONAL LTD.,1,Switzerland,17.92,0.2794921875,86,2.401
18338,EKUSENI HOLDINGS LIMITED,2,Switzerland,17.92,0.5328021327014218,86,4.802
18339,TELL INVESTMENTS LTD.,1,Switzerland,17.92,0.4692422779922781,86,6.002
18340,ZORNES REAL ESTATE INC.,1,Switzerland,17.92,0.2832453254584189,86,3.601
18341,JOSEPHINE BUSINESS LTD.  EX SHADOW BUSINESS LTD.),2,Switzerland,17.92,0.4633569303211439,86,6.002
18342,CHARYO FINANCE S.A.,1,Switzerland,17.92,0.3674675793503604,86,4.802
18343,ALYAX INTERNATIONAL LTD.,1,Switzerland,17.92,0.4059172661870504,86,4.802
18344,GRAINS ET FOURRAGE S.A.,2,Switzerland,17.92,0.4181283382789318,86,4.802
18345,WALDAN REAL ESTATE LTD.,1,Switzerland,17.92,0.2799954769736842,86,3.601
18346,IMBALI RESOURCES LIMITED,3,Switzerland,17.92,0.5330743243243243,86,4.802
18347,ABSALOM TRADING COMPANY INC.,2,Switzerland,17.92,0.5017043553191489,86,4.802
18348,FUTURE VALUE HOLDING CAPITAL S.A.,1,Switzerland,17.92,0.534113924050633,86,6.002
18349,HORTON MARKETING LTD.,2,Switzerland,17.92,0.4488281250000001,86,4.802
18350,Taylor Max Investments Ltd.,1,Switzerland,17.92,0.21640625,86,2.401
18351,J P KELLER TRADE & FINANCE LTD.,2,Switzerland,17.92,0.4062878787878788,86,3.601
18352,HAWTHORN BUSINESS INC.,2,Switzerland,17.92,0.4053581460674157,86,3.601
18353,INGEMCO BUSINESS CORP.,1,Switzerland,17.92,0.2780182926829269,86,2.401
18354,CROSSBAR INTERNATIONAL COMPANY INC.,1,Switzerland,17.92,0.29875,86,2.401
18355,ALLIANCE CARIBBEAN TRADING CORP.,1,Switzerland,17.92,0.2777301444043322,86,2.401
18356,HARBOUR HEDGE SWITZERLAND S.A.,2,Switzerland,17.92,0.4053783382789317,86,3.601
18357,LAMBERT GROUP CORP.,1,Switzerland,17.92,0.29644248896075,86,3.601
18358,SEGG ASSET MANAGEMENT CORP.,1,Switzerland,17.92,0.2807701388888888,86,3.601
18359,ZERN COMPANY INC.,1,Switzerland,17.92,0.2777570564516129,86,2.401
18360,GALDOR ADVENTURES CORPORATION,1,Switzerland,17.92,0.2991283382789318,86,3.601
18361,FRONT INVESTMENTS GROUP S.A.,1,Switzerland,17.92,0.2789166666666667,86,2.401
18362,CAREVEIL LTD.,1,Switzerland,17.92,0.3933351455274497,86,3.601
18363,CAREVEIL LTD.,1,Switzerland,17.92,0.3933351455274497,86,1.2
18364,CAREVEIL LTD.,1,Switzerland,17.92,0.2800266417969996,86,3.601
18365,CAREVEIL LTD.,1,Switzerland,17.92,0.2800266417969996,86,1.2
18366,PARKTOWN REAL ESTATE S.A.,1,Switzerland,17.92,0.2783557046979866,86,2.401
18367,LACOON SHIPPING S.A.,3,Switzerland,17.92,0.5736063713592234,86,7.203
18368,ETICAM MANAGEMENT INC.,1,Switzerland,17.92,0.405,86,2.401
18369,GEOPAR INVESTMENTS CORP.,50,Switzerland,17.92,6.652701740506336,86,63.626
18370,DANVILLE ASSET MANAGEMENT LTD.,1,Switzerland,17.92,0.2903532853285329,86,3.601
18371,ULRAN INTERNATIONAL S.A.,1,Switzerland,17.92,0.2777017405063291,86,2.401
18372,LORETTINI LTD.,1,Switzerland,17.92,0.34125,86,2.401
18373,ALOFT INVESTMENTS LIMITED,1,Switzerland,17.92,0.2784172661870504,86,2.401
18374,ALOFT INVESTMENTS LIMITED,1,Switzerland,17.92,0.2784172661870504,86,1.2
18375,ALOFT INVESTMENTS LIMITED,1,Switzerland,17.92,0.1510714285714286,86,2.401
18376,ALOFT INVESTMENTS LIMITED,1,Switzerland,17.92,0.1510714285714286,86,1.2
18377,HILBERT GROUP S.A.,2,Switzerland,17.92,0.4308581460674158,86,4.802
18378,FREEFALLS BUSINESS LIMITED,2,Switzerland,17.92,0.4100236175115208,86,4.802
18379,QUINSON FINANCIAL SERVICES LTD.,2,Switzerland,17.92,0.4051741803278689,86,3.601
18380,BARBALE INVESTOR GROUP LTD.,2,Switzerland,17.92,0.4689241803278689,86,4.802
18381,MAMERTO HOLDING S.A.,1,Switzerland,17.92,0.2778717201166181,86,2.401
18382,ARTEMISIA TRADING CORP.,1,Switzerland,17.92,0.4689517405063291,86,6.002
18383,GETRADO LIMITED,1,Switzerland,17.92,0.3452343750000001,86,3.601
18384,POWER MANAGEMENT ASSOCIATES S.A.,1,Switzerland,17.92,0.3426825842696629,86,3.601
18385,PICKWICK COMMUNICATION & SERVICES COMPANY LTD.,1,Switzerland,17.92,0.281484375,86,2.401
18386,RAINCOVE HOLDING LTD.,1,Switzerland,17.92,0.286634328358209,86,3.601
18387,MATINSOL CAPITAL LIMITED,1,Switzerland,17.92,0.2778717201166181,86,2.401
18388,TAMBROR MANAGEMENT LTD.,1,Switzerland,17.92,0.34125,86,2.401
18389,RANDALL FINANCIAL SERVICES LIMITED,1,Switzerland,17.92,0.277778384279476,86,2.401
18390,NACA HOLDING INC.,1,Switzerland,17.92,0.2776748971193415,86,2.401
18391,WHITTER CAPITAL S.A.,2,Switzerland,17.92,0.4475,86,3.601
18392,BOOK MARKE ESTATES OVERSEAS LTD.,1,Switzerland,17.92,0.2779126213592233,86,2.401
18393,DAWNWELL INVESTMENTS S.A.,1,Switzerland,17.92,0.281484375,86,2.401
18394,VESTER INVESTMENT INC.,1,Switzerland,17.92,0.2830485010626672,86,3.601
18395,CRESWICK LIMITED,1,Switzerland,17.92,0.2784375,86,2.401
18396,PALMIRA TRADING INC.,1,Switzerland,17.92,0.2805357142857143,86,2.401
18397,APERSON COMPANY S.A.,1,Switzerland,17.92,0.2850517439157219,86,3.601
18398,GALANTHIS INVESTMENTS INC.,2,Switzerland,17.92,0.5228409090909092,86,6.002
18399,SOWERS INTERNATIONAL LTD.,2,Switzerland,17.92,0.6687003181601192,86,9.604
18400,FLOWERS WORLDWIDE LTD.,1,Switzerland,17.92,0.3137715517241379,86,3.601
18401,JUNIPER ASSET MANAGEMENT CORP.,1,Switzerland,17.92,0.2800138928828606,86,3.601
18402,M & M GROUP LTD.,1,Switzerland,17.92,0.2778911042944785,86,2.401
18403,WIDNER HILL LTD.,1,Uruguay,25.0,0.470875,74,4.802
18404,ACTIVE PROPERTIES INC.,4,Uruguay,25.0,0.6605875576036868,74,6.002
18405,ORIGINAL CORPORATION,1,Uruguay,25.0,0.5276990740740741,74,7.203
18406,FASTRAK HOLDING INC.,2,Uruguay,25.0,0.4052833333333334,74,3.601
18407,CINNABAR S.A.,4,Uruguay,25.0,0.6602833333333333,74,6.002
18408,Keymer  Inc.,2,Uruguay,25.0,0.4074056603773585,74,3.601
18409,MANTHRA PROPERTIES S.A.,2,Uruguay,25.0,0.4052833333333334,74,3.601
18410,JPM CAPITAL CORP.,10,Uruguay,25.0,1.4348076923076922,74,13.205
18411,LANDWELL HOLDINGS INC.,1,Uruguay,25.0,0.405,74,2.401
18412,LANDWELL HOLDINGS INC.,1,Uruguay,25.0,0.405,74,2.401
18413,LANDWELL HOLDINGS INC.,1,Uruguay,25.0,0.2797767857142857,74,2.401
18414,LANDWELL HOLDINGS INC.,1,Uruguay,25.0,0.2797767857142857,74,2.401
18415,FRILE MANAGEMENT S.A.,4,Uruguay,25.0,0.6602833333333333,74,6.002
18416,COLONIAL CAPITAL HOLDINGS CORP.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18417,LESTER HOLDINGS ASSETS S.A.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18418,TEMPLETON GROUP INC.,4,Uruguay,25.0,0.6601768377253815,74,6.002
18419,CHIPTON TRADE GLOBAL CORPORATION,2,Uruguay,25.0,0.4054034810126583,74,3.601
18420,SAUCES TRADE CORP.,4,Uruguay,25.0,0.6624056603773585,74,6.002
18421,NEWARK Consulting Uruguay S.A.,1,Uruguay,25.0,0.2810416666666667,74,2.401
18422,PLUNKETT PROPERTIES S.A.,2,Uruguay,25.0,0.4054034810126583,74,3.601
18423,CREDIT CANADIAN GELMAN CORP.,4,Uruguay,25.0,0.6637500000000001,74,6.002
18424,MILLPORT ASSOCIATES S.A.,2,Uruguay,25.0,0.4051768377253814,74,3.601
18425,EVOLUTION S.A.,4,Uruguay,25.0,0.6605875576036867,74,6.002
18426,PARQUEMAR GROUP S.A.,4,Uruguay,25.0,0.6625000000000001,74,6.002
18427,VANDOME TRADING INC.,2,Uruguay,25.0,0.4055875576036867,74,3.601
18428,DARENA INVEST S.A.,4,Uruguay,25.0,0.6623611111111112,74,6.002
18429,HAVIMARK S.A.,2,Uruguay,25.0,0.4075,74,3.601
18430,SILVINA HOLDINGS GROUP S.A.,2,Uruguay,25.0,0.6655434782608696,74,6.002
18431,EDENHILL COMMERCE S.A.,1,Uruguay,25.0,0.29025,74,2.401
18432,PERRIER TRADING S.A.,4,Uruguay,25.0,0.6607327586206897,74,6.002
18433,COLLINER HOLDING S.A.,4,Uruguay,25.0,0.691875,74,6.002
18434,ANTARES GLOBAL S.A.,10,Uruguay,25.0,1.553232758620689,74,14.406
18435,AVISCO HOLDINGS GROUP INC.,2,Uruguay,25.0,0.4232142857142858,74,3.601
18436,AUSTRA INVESTMENTS ASSETS S.A.,2,Uruguay,25.0,0.4165909090909092,74,3.601
18437,AZUL MANAGEMENT ASSETS S.A.,2,Uruguay,25.0,0.4105434782608696,74,3.601
18438,ONE WAY GROUP S.A.,2,Uruguay,25.0,0.4191666666666667,74,3.601
18439,HERALD PROPERTIES S.A.,2,Uruguay,25.0,0.66,74,4.802
18440,ALTO INVEST S.A.,4,Uruguay,25.0,0.6647222222222223,74,6.002
18441,KENSTON INTERNATIONAL CORPORATION,2,Uruguay,25.0,0.5325000000000001,74,3.601
18442,C.A. COMERCIO IMPORTAÇÃO E EXPORTAÇÃO S.A.,2,Uruguay,25.0,0.4051768377253814,74,3.601
18443,NERON ENTERPRISES INC.,2,Uruguay,25.0,0.4209375,74,3.601
18444,DOLTON TRADING S.A.,2,Uruguay,25.0,0.4074519230769231,74,3.601
18445,LAHORE FINANCE CORPORATION,2,Uruguay,25.0,0.4075,74,3.601
18446,PENTA PARK S.A.,2,Uruguay,25.0,0.4071610169491526,74,3.601
18447,GLORIA HOLDINGS ASSETS INC.,2,Uruguay,25.0,0.4075,74,3.601
18448,SECTOR BUSINESS INC.,1,Uruguay,25.0,0.2788144329896908,74,2.401
18449,DALTON OVERSEAS CAPITAL S.A.,4,Uruguay,25.0,0.6647222222222223,74,6.002
18450,YESTER ASSETS CORP.,4,Uruguay,25.0,0.72375,74,6.002
18451,ARION INVESTMENT S.A.,4,Uruguay,25.0,0.6624056603773586,74,6.002
18452,IMPEX HOLDINGS LTD. CORP.,2,Uruguay,25.0,0.5327833333333334,74,4.802
18453,AMBRA INVESTMENT CORP,2,Uruguay,25.0,0.787684110239138,74,7.203
18454,JENVILLE HOLDINGS CORP.,20,Uruguay,25.0,2.702549999999999,74,25.21
18455,JENVILLE HOLDINGS CORP.,20,Uruguay,25.0,2.702549999999999,74,1.2
18456,JENVILLE HOLDINGS CORP.,20,Uruguay,25.0,0.2781115379166001,74,25.21
18457,JENVILLE HOLDINGS CORP.,20,Uruguay,25.0,0.2781115379166001,74,1.2
18458,BRUKER HOLDINGS LTD.,2,Uruguay,25.0,0.6801947725137566,74,6.002
18459,STARCO INVESTORS INC.,2,Uruguay,25.0,0.6311072725137568,74,6.002
18460,PINNACLE CORPORATION,2,Uruguay,25.0,0.6784732535264147,74,6.002
18461,SPEED CONSULTANTS LTD.,2,Uruguay,25.0,0.6026322725137566,74,6.002
18462,MARKET SERVICES LTD.,4,Uruguay,25.0,0.8530787010851851,74,7.203
18463,OLIMPUS INVESTMENTS CORP.,2,Uruguay,25.0,0.5987572725137567,74,4.802
18464,MELBOURNE GROUP LIMITED,1,Uruguay,25.0,0.407125,74,4.802
18465,Infocorp Holdings Ltd.,28,Uruguay,25.0,4.627653906249999,74,55.222
18466,TEMPER INVESTMENTS LTD,1,Uruguay,25.0,0.532684110239138,74,4.802
18467,ALTRIX INTERNATIONAL LTD,1,Uruguay,25.0,0.7025072725137567,74,4.802
18468,MIRAFLORES CAPITAL SA,4,Uruguay,25.0,0.6607327586206897,74,6.002
18469,CORALYNN INTERNATIONAL LIMITED,1,Uruguay,25.0,0.5452572725137566,74,4.802
18470,DALMATION GROUP CORP.,4,Uruguay,25.0,0.7255208333333335,74,7.203
18471,PINOT SERVICES LTD.,2,Uruguay,25.0,0.4692005300353358,74,4.802
18472,ECOSTAR SERVICES CORP.,1,Uruguay,25.0,0.4077717391304348,74,4.802
18473,RAIT CORPORATION,1,Uruguay,25.0,0.2776768377253814,74,2.401
18474,BETRIAL FINANCE LTD.,2,Uruguay,25.0,0.4063858695652174,74,3.601
18475,MONT FINANCIAL CORP.,1,Uruguay,25.0,0.4232393377253814,74,4.802
18476,CIT MANAGEMENT CORP.,2,Uruguay,25.0,0.6074230263157896,74,8.403
18477,ROMYRA INVESTMENTS INC.,5,Uruguay,25.0,1.0697708333333331,74,13.205
18478,RAFT GROVE LTD.,1,Uruguay,25.0,0.3418375576036867,74,3.601
18479,TRINITY CONSULTING LTD.,1,Uruguay,25.0,0.2777833333333334,74,2.401
18480,PARKBENCH FINANCE LTD.,2,Uruguay,25.0,0.4075500000000001,74,3.601
18481,HARPAX SERVICES LIMITED,2,Uruguay,25.0,0.4075500000000001,74,3.601
18482,SIRON CORP.,2,Uruguay,25.0,0.5327833333333334,74,6.002
18483,COMPANIA DARTEL LTD,4,Uruguay,25.0,0.7243375576036868,74,7.203
18484,ZENITH ENTERPRISES LTD.,13,Uruguay,25.0,1.807783333333333,74,16.807
18485,Palquest Inc.,6,Uruguay,25.0,0.92775,74,8.403
18486,CCA VENTURE CAPITAL PARTNERS CORP.,3,Uruguay,25.0,0.5362500000000001,74,4.802
18487,ANCRUM TRADING LTD.,2,Uruguay,25.0,0.53505,74,6.002
18488,MARKLAND OVERSEAS LIMITED,1,Uruguay,25.0,0.4075,74,3.601
18489,ATLAS CAPITAL INVESTMENTS CORP.,2,Uruguay,25.0,0.4105434782608696,74,3.601
18490,BRANFIELD SERVICES S.A.,5,Uruguay,25.0,0.7877833333333334,74,7.203
18491,TALARA HOLDINGS CORP.,2,Uruguay,25.0,0.4052833333333334,74,3.601
18492,DUSTIN OVERSEAS CORP.,1,Uruguay,25.0,0.2825806838792276,74,3.601
18493,FREEWAY HOLDING OVERSEAS S.A.,2,Uruguay,25.0,0.4051768377253814,74,3.601
18494,TRANS AMERICA ASIA TRADE S.A.,4,Uruguay,25.0,0.6618750000000001,74,6.002
18495,SEAVEST CONSULTANTS S.A.,4,Uruguay,25.0,0.6625000000000001,74,6.002
18496,RUDOLF OVERSEAS S.A.,2,Uruguay,25.0,0.46875,74,3.601
18497,Wilderton Limited S.A.,2,Uruguay,25.0,0.4191666666666667,74,3.601
18498,NEWBORN OVERSEAS S.A.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18499,CELYTRON GLOBAL S.A.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18500,QUATROVILLE GROUP S.A.,2,Uruguay,25.0,0.4099038461538462,74,3.601
18501,QUARLEY TRADING CORP.,2,Uruguay,25.0,0.4074519230769231,74,3.601
18502,PEVERIL FINANCE CORP.,2,Uruguay,25.0,0.4191666666666667,74,3.601
18503,SAWOS FINANCE S.A.,2,Uruguay,25.0,0.5327833333333334,74,4.802
18504,ORBITAL HOLDINGS GROUP CORP.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18505,ADELTON FINANCE INC.,2,Uruguay,25.0,0.4054034810126583,74,3.601
18506,SOUTH CONE TRADING S.A.,2,Uruguay,25.0,0.4120833333333333,74,3.601
18507,AXION ASSET MANAGEMENT S.A.,2,Uruguay,25.0,0.4057327586206897,74,3.601
18508,TRENCH CENTURY CORP.,2,Uruguay,25.0,0.4191666666666667,74,3.601
18509,FOXHILL CAPITAL S.A.,2,Uruguay,25.0,0.4052833333333334,74,3.601
18510,COLONIAL GROUP INC.,1,Uruguay,25.0,0.2777833333333334,74,2.401
18511,HATLEY CAPITAL INC.,2,Uruguay,25.0,0.4074056603773585,74,3.601
18512,KELWAY TRADING GROUP S.A.,1,Uruguay,25.0,0.2777833333333334,74,2.401
18513,ORLEANS INDUSTRIES CORPORATION,2,Uruguay,25.0,0.4063858695652174,74,3.601
18514,THEODIX S.A.,6,Uruguay,25.0,0.9174056603773586,74,8.403
18515,HARVEY INVESTMENTS HOLDINGS S.A.,2,Uruguay,25.0,0.4063858695652174,74,3.601
18516,CHASE HERO ENTERPRISES S.A.,2,Uruguay,25.0,0.4055875576036867,74,3.601
18517,RODSUN HOLDINGS TEAM S.A.,2,Uruguay,25.0,0.4055875576036867,74,3.601
18518,LAUBEL INVEST S.A.,4,Uruguay,25.0,0.6782142857142859,74,6.002
18519,BISCAY FINANCE CORP.,2,Uruguay,25.0,0.408109756097561,74,3.601
18520,CARLINGTON CAPITAL S.A.,4,Uruguay,25.0,0.9241071428571428,74,8.403
18521,AZUR INVEST SERVICES S.A.,4,Uruguay,25.0,0.6627717391304349,74,6.002
18522,GALE PROPERTIES LIMITED,6,Uruguay,25.0,1.3002790116441916,74,13.205
18523,GALE PROPERTIES LIMITED,6,Uruguay,25.0,1.3002790116441916,74,1.2
18524,GALE PROPERTIES LIMITED,6,Uruguay,25.0,0.1501388888888889,74,13.205
18525,GALE PROPERTIES LIMITED,6,Uruguay,25.0,0.1501388888888889,74,1.2
18526,FLORENCE TERRACE S.A.,2,Uruguay,25.0,0.4054505300353357,74,3.601
18527,SIGMAR SERVICES S.A.,4,Uruguay,25.0,0.6617465753424658,74,6.002
18528,ALVEAR TRADING S.A.,4,Uruguay,25.0,0.6613858695652175,74,6.002
18529,FORTELIO INVESTMENTS S.A.,4,Uruguay,25.0,0.6605875576036867,74,6.002
18530,THE ROAD TOWN INTERNATIONAL CORPORATION,2,Uruguay,25.0,0.4745454545454546,74,4.802
18531,SOHO INVEST S.A.,4,Uruguay,25.0,0.6617708333333334,74,6.002
18532,MADER INVEST S.A.,4,Uruguay,25.0,0.6604034810126583,74,6.002
18533,Simbron Corp. S.A.,1,Uruguay,25.0,0.2788503141073731,74,3.601
18534,FARIFAX LIMITED,48,Uruguay,25.0,6.591529011644197,74,61.225
18535,UNIFLEX LIMITED,2,Uruguay,25.0,0.6604578025490924,74,6.002
18536,WILEY TRADING LTD.,1,Uruguay,25.0,0.532684110239138,74,4.802
18537,CORNER HOLDINGS LTD,2,Uruguay,25.0,0.5928572725137566,74,6.002
18538,BURFIELD INTERNATIONAL S.A.,1,Uruguay,25.0,0.4050358811176824,74,3.601
18539,FRANBER CORPORATION,5,Uruguay,25.0,0.8519827586206898,74,8.403
18540,CABAL TRADING LTD.,1,Uruguay,25.0,0.5718197725137565,74,4.802
18541,KELHAM HOLDINGS LIMITED,1,Uruguay,25.0,0.3414268377253814,74,3.601
18542,KELHAM HOLDINGS LIMITED,1,Uruguay,25.0,0.3414268377253814,74,1.2
18543,KELHAM HOLDINGS LIMITED,1,Uruguay,25.0,0.2781890906955747,74,3.601
18544,KELHAM HOLDINGS LIMITED,1,Uruguay,25.0,0.2781890906955747,74,1.2
18545,DRYDON INDUSTRIES CORP.,1,Uruguay,25.0,0.6200572725137568,74,7.203
18546,MAHONY LIMITED,3,Uruguay,25.0,0.6617708333333333,74,7.203
18547,ALLENDE & BREA INC.,1,Uruguay,25.0,0.4692078025490923,74,3.601
18548,PORTVILLE CAPITAL S.A.,2,Uruguay,25.0,0.4085416666666667,74,3.601
18549,SUMICH INC.,2,Uruguay,25.0,0.9155875576036868,74,8.403
18550,FIORE CAPITAL LTD.,4,Uruguay,25.0,0.918109756097561,74,10.804
18551,MONTANA INDUSTRIES LIMITED,1,Uruguay,25.0,0.3031768377253814,74,3.601
18552,SILVERHILL EQUITIES LTD.,1,Uruguay,25.0,0.2777833333333334,74,2.401
18553,ASPIC TRADING LTD.,2,Uruguay,25.0,0.4068214285714286,74,3.601
18554,DAMSON GLOBAL LIMITED,4,Uruguay,25.0,0.7239268377253815,74,7.203
18555,HIGHRISE INDUSTRIES LIMITED,2,Uruguay,25.0,0.4075500000000001,74,3.601
18556,GILBERT FINANCE PORTFOLIO LTD.,1,Uruguay,25.0,0.279625,74,2.401
18557,DURVAN OVERSEAS LTD.,1,Uruguay,25.0,0.4054034810126583,74,4.802
18558,DURVAN OVERSEAS LTD.,1,Uruguay,25.0,0.4054034810126583,74,2.401
18559,DURVAN OVERSEAS LTD.,1,Uruguay,25.0,0.1524078443877551,74,4.802
18560,DURVAN OVERSEAS LTD.,1,Uruguay,25.0,0.1524078443877551,74,2.401
18561,DIBBEY FINANCE LTD.,1,Uruguay,25.0,0.4054034810126583,74,4.802
18562,NEXT GENERATION PROJECTS LTD.,2,Uruguay,25.0,0.6985855263157895,74,9.604
18563,SUNWEST INTERNATIONAL INC.,1,Uruguay,25.0,0.2782327586206897,74,2.401
18564,ORWELL BUSINESS LTD.,1,Uruguay,25.0,0.2795681493506494,74,2.401
18565,ORWELL BUSINESS LTD.,1,Uruguay,25.0,0.2795681493506494,74,1.2
18566,ORWELL BUSINESS LTD.,1,Uruguay,25.0,0.2782327586206897,74,2.401
18567,ORWELL BUSINESS LTD.,1,Uruguay,25.0,0.2782327586206897,74,1.2
